instance,goal,verdict,time
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s32,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s10,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s14,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s17,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s4,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s18,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s9,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s8,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s12,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s18,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s21,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s15,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s25,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s31,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s3,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s28,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s35,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s37,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s2,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s14,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s5,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s20,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s12,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s2,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s11,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s32,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s6,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s29,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s29,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s10,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s27,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s23,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s20,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s2,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s22,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s14,n,0.01
n=50_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s19,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s51,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s19,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s58,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s43,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s48,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s31,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s17,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s41,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s27,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s35,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s55,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s20,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s48,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s41,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s53,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s8,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s42,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s4,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s9,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s37,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s22,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s50,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s25,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s51,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s19,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s33,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s52,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s14,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s16,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s47,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s43,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s5,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s59,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s24,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s21,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s31,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s53,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s60,n,0.01
n=100_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s62,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s46,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s63,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s1,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s50,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s0,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s12,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s70,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s10,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s68,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s92,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s108,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s8,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s99,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s98,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s0,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s4,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s75,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s34,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s9,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s45,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s78,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s90,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s7,y,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s28,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s44,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s22,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s70,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s15,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s98,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s1,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s79,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s75,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s34,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s15,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s86,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s61,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s45,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=150_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s18,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s105,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s58,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s87,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s10,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s1,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s3,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s122,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s14,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s82,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s29,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s74,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s3,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s26,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s107,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s9,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s22,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s43,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s27,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s0,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s22,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s13,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s130,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s107,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s4,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s48,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s51,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s2,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s85,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s46,y,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s104,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s96,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s42,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s11,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s25,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s15,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s50,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s65,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s93,n,0.01
n=200_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s70,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s178,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s124,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s35,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s184,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s103,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s161,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s105,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s115,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s163,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.005_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s32,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s28,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s51,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s95,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s118,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s156,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s133,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s152,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s154,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s132,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.01_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s53,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s19,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s37,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s59,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s140,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s98,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s131,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s175,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s160,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s78,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.05_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s166,n,0.01
n=250_rps=2_spb=15_cps=1_a=0.1_p=0.25_dr=0.25_ac=0.25_actr=0.5_drc=0.25_1.lp,s145,n,0.01
